A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,IE	: 	: 	: 	: 	: 	29.70 	23.12 	19.93 	: 	23.41 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,IT	: 	: 	: 	: 	: 	21.48 	23.51 	23.27 	: 	31.86 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,LT	: 	: 	: 	: 	: 	14.58 	13.52 	19.46 	: 	30.80 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,LU	: 	: 	: 	: 	: 	18.90 	21.14 	22.65 	: 	32.04 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,LV	: 	: 	: 	: 	: 	12.13 	13.64 	17.30 	: 	18.79 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,ME	: 	: 	: 	: 	: 	14.17 	12.25 	14.98 	: 	13.21 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,MK	: 	: 	: 	: 	: 	6.26 	: @C	: 	: 	: 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,MT	: 	: 	: 	: 	: 	27.08 	31.93 	39.08 	: 	42.01 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,NL	: 	: 	: 	: 	: 	39.15 	50.01 	47.06 	57.07 	54.48 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,NO	: 	: 	: 	: 	: 	46.97 	43.37 	51.46 	: 	51.82 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,PL	: 	: 	: 	: 	: 	7.73 	6.99 	7.27 	: 	7.98 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,PT	: 	: 	: 	: 	: 	13.66 	14.87 	15.46 	: 	20.39 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,RO	: 	: 	: 	: 	: 	5.74 	7.57 	8.69 	: 	13.23 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,RS	: 	: 	: 	: 	: 	10.99 	10.50 	18.10 	: 	17.64 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,SE	: 	: 	: 	: 	: 	41.46 	45.17 	37.70 b	: 	43.34 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,SI	: 	: 	: 	: 	: 	14.07 	18.07 	18.45 	: 	18.99 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,SK	: 	: 	: 	: 	: 	10.61 	14.42 	14.93 	: 	15.80 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,TR	: 	: 	: 	: 	: 	6.81 	4.01 	6.50 	: 	8.25 
A,10-249,C10-S951_X_K,E_CC_PDB,PC_ENT_IUSE,UK	: 	: 	: 	: 	: 	23.07 	: 	: 	: 	: 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,AT	: 	: 	: 	: 	: 	29.39 	28.62 	34.98 	: 	40.19 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,BA	: 	: 	: 	: 	: 	6.49 	6.00 	13.77 	: 	19.60 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,BE	: 	: 	: 	: 	: 	42.33 	43.46 	44.17 	: 	52.86 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,BG	: 	: 	: 	: 	: 	7.80 	9.31 	13.64 	: 	14.00 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,CY	: 	: 	: 	: 	: 	25.61 	31.50 	37.40 	: 	44.04 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,CZ	: 	: 	: 	: 	: 	20.23 	29.31 	32.94 	: 	38.88 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,DE	: 	: 	: 	: 	: 	22.51 	26.61 	33.04 	: 	39.29 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,DK	: 	: 	: 	: 	: 	56.57 	56.21 	60.63 	: 	62.84 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,EA	: 	: 	: 	: 	: 	27.04 	30.19 	32.95 	: 	41.16 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,EE	: 	: 	: 	: 	: 	35.90 	38.15 	45.36 	: 	51.39 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,EL	: 	: 	: 	: 	: 	: u	14.10 	16.23 	: 	19.01 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,ES	: 	: 	: 	: 	: 	22.29 	26.28 	26.13 	31.23 	36.88 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,EU27_2020	: 	: 	: 	: 	: 	25.73 	28.81 	32.13 	: 	39.09 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,FI	: 	: 	: 	: 	: 	62.25 	58.35 	67.14 	: 	69.03 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,FR	: 	: 	: 	: 	: 	21.34 	23.08 	20.13 b	: 	29.69 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,HR	: 	: 	: 	: 	: 	29.49 	30.48 	36.00 	33.53 	33.55 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,HU	: 	: 	: 	: 	: 	17.18 	16.57 	31.07 	35.98 	33.17 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,IE	: 	: 	: 	: 	: 	45.03 	43.63 	43.90 	: 	52.25 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,IT	: 	: 	: 	: 	: 	36.53 	38.79 	40.93 	: 	55.04 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,LT	: 	: 	: 	: 	: 	19.27 	20.46 	26.65 	: 	43.94 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,LU	: 	: 	: 	: 	: 	23.90 	26.25 	28.84 	: 	39.74 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,LV	: 	: 	: 	: 	: 	15.34 	19.23 	24.53 	: 	28.38 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,ME	: 	: 	: 	: 	: 	18.09 	18.55 	22.02 	: 	18.38 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,MK	: 	: 	: 	: 	: 	8.78 	7.38 	: 	: 	: 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,MT	: 	: 	: 	: 	: 	42.35 	48.44 	57.23 	: 	64.05 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,NL	: 	: 	: 	: 	: 	44.08 	55.82 	56.04 	64.31 	62.06 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,NO	: 	: 	: 	: 	: 	54.66 	54.28 	62.78 	: 	60.62 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,PL	: 	: 	: 	: 	: 	14.12 	12.95 	22.36 	: 	21.05 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,PT	: 	: 	: 	: 	: 	20.15 	22.96 	27.48 	: 	30.50 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,RO	: 	: 	: 	: 	: 	5.82 	9.05 	12.08 	: 	17.82 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,RS	: 	: 	: 	: 	: 	12.58 	16.97 	21.87 	: 	22.36 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,SE	: 	: 	: 	: 	: 	58.27 	65.86 	59.95 b	: 	63.73 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,SI	: 	: 	: 	: 	: 	26.43 	30.51 	30.07 	: 	39.31 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,SK	: 	: 	: 	: 	: 	16.75 	22.82 	21.95 	: 	25.82 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,TR	: 	: 	: 	: 	: 	10.12 	7.47 	12.05 	: 	15.02 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT,UK	: 	: 	: 	: 	: 	40.84 	: 	: 	: 	: 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,AT	: 	: 	: 	: 	: 	78.69 	72.68 	77.18 	: 	78.93 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,BA	: 	: 	: 	: 	: 	80.64 	74.29 	69.74 	: 	70.55 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,BE	: 	: 	: 	: 	: 	81.13 	83.98 	87.79 	: 	87.49 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,BG	: 	: 	: 	: 	: 	76.67 	77.56 	82.11 	: 	82.03 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,CY	: 	: 	: 	: 	: 	75.36 	63.55 	71.60 	: 	86.88 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,CZ	: 	: 	: 	: 	: 	72.89 	68.16 	71.81 	: 	72.49 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,DE	: 	: 	: 	: 	: 	69.57 	65.53 	71.87 	: 	74.35 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,DK	: 	: 	: 	: 	: 	85.44 	87.72 	88.18 	: 	92.24 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,EA	: 	: 	: 	: 	: 	73.26 	72.18 	75.05 	: 	77.92 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,EE	: 	: 	: 	: 	: 	64.24 	66.91 	78.57 	: 	85.84 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,EL	: 	: 	: 	: 	: 	: u	69.65 	70.45 	: 	80.48 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,ES	: 	: 	: 	: 	: 	88.75 	87.69 	90.90 	90.29 	91.19 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,EU27_2020	: 	: 	: 	: 	: 	72.97 	71.88 	72.46 	: 	75.48 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,FI	: 	: 	: 	: 	: 	83.10 	78.31 	86.52 	: 	87.86 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,FR	: 	: 	: 	: 	: 	82.81 	81.70 	78.73 b	: 	75.87 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,HR	: 	: 	: 	: 	: 	77.70 	79.76 	81.63 	81.80 	73.66 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,HU	: 	: 	: 	: 	: 	70.74 	65.38 	70.87 	76.11 	70.76 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,IE	: 	: 	: 	: 	: 	89.89 	75.31 	70.34 	: 	72.26 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,IT	: 	: 	: 	: 	: 	62.12 	64.58 	67.18 	: 	73.08 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,LT	: 	: 	: 	: 	: 	64.80 	63.45 	71.60 	: 	77.21 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,LU	: 	: 	: 	: 	: 	85.70 	81.38 	80.15 	: 	84.74 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,LV	: 	: 	: 	: 	: 	74.29 	69.57 	70.59 	: 	65.86 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,ME	: 	: 	: 	: 	: 	69.57 	78.45 	70.42 	: 	55.70 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,MK	: 	: 	: 	: 	: 	63.08 	57.10 	: 	: 	: 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,MT	: 	: 	: 	: 	: 	82.12 	85.58 	86.56 	: 	86.07 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,NL	: 	: 	: 	: 	: 	85.48 	87.07 	88.47 	91.56 	91.78 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,NO	: 	: 	: 	: 	: 	86.51 	85.55 	88.58 	: 	91.84 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,PL	: 	: 	: 	: 	: 	60.86 	47.50 	41.04 	: 	39.34 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,PT	: 	: 	: 	: 	: 	71.77 	70.99 	75.14 	: 	80.83 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,RO	: 	: 	: 	: 	: 	38.49 	66.92 	68.87 	: 	73.78 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,RS	: 	: 	: 	: 	: 	69.82 	60.54 	60.77 	: 	55.05 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,SE	: 	: 	: 	: 	: 	84.53 	87.93 	84.51 b	: 	89.59 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,SI	: 	: 	: 	: 	: 	70.33 	73.42 	77.24 	: 	83.90 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,SK	: 	: 	: 	: 	: 	68.24 	64.91 	66.44 	: 	73.39 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,TR	: 	: 	: 	: 	: 	75.69 	74.31 	77.52 	: 	77.58 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_CC,UK	: 	: 	: 	: 	: 	77.94 	: 	: 	: 	: 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,AT	: 	: 	: 	: 	: 	29.50 	28.83 	35.30 	: 	40.32 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,BA	: 	: 	: 	: 	: 	6.51 	6.04 	13.78 	: 	19.61 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,BE	: 	: 	: 	: 	: 	42.33 	43.46 	44.17 	: 	52.86 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,BG	: 	: 	: 	: 	: 	8.17 	9.69 	14.18 	: 	14.55 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,CY	: 	: 	: 	: 	: 	26.27 	32.01 	37.90 	: 	44.20 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,CZ	: 	: 	: 	: 	: 	20.57 	30.57 	33.98 	: 	40.17 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,DE	: 	: 	: 	: 	: 	22.65 	26.85 	33.15 	: 	39.40 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,DK	: 	: 	: 	: 	: 	56.57 	56.25 	60.63 	: 	62.84 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,EA	: 	: 	: 	: 	: 	27.39 	30.54 	33.25 	: 	41.46 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,EE	: 	: 	: 	: 	: 	36.40 	39.36 	46.31 	: 	52.45 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,EL	: 	: 	: 	: 	: 	: u	14.28 	16.47 	: 	19.26 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,ES	: 	: 	: 	: 	: 	22.72 	26.71 	26.41 	31.49 	37.24 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,EU27_2020	: 	: 	: 	: 	: 	26.29 	29.31 	32.48 	: 	39.48 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,FI	: 	: 	: 	: 	: 	62.25 	58.35 	67.14 	: 	69.03 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,FR	: 	: 	: 	: 	: 	21.38 	23.34 	20.41 b	: 	29.79 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,HR	: 	: 	: 	: 	: 	31.40 	31.75 	37.35 	33.86 	33.75 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,HU	: 	: 	: 	: 	: 	18.39 	17.75 	32.49 	37.48 	35.41 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,IE	: 	: 	: 	: 	: 	46.93 	44.38 	44.57 	: 	53.67 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,IT	: 	: 	: 	: 	: 	37.49 	39.31 	41.18 	: 	55.78 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,LT	: 	: 	: 	: 	: 	19.27 	20.46 	26.65 	: 	43.94 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,LU	: 	: 	: 	: 	: 	24.21 	26.67 	29.07 	: 	40.16 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,LV	: 	: 	: 	: 	: 	15.36 	19.24 	24.53 	: 	28.38 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,ME	: 	: 	: 	: 	: 	18.42 	18.66 	22.02 	: 	18.38 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,MK	: 	: 	: 	: 	: 	9.15 	7.86 	: 	: 	: 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,MT	: 	: 	: 	: 	: 	43.57 	49.75 	58.41 	: 	65.04 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,NL	: 	: 	: 	: 	: 	44.08 	55.82 	56.04 	64.31 	62.06 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,NO	: 	: 	: 	: 	: 	55.73 	55.17 	63.43 	: 	61.70 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,PL	: 	: 	: 	: 	: 	14.33 	13.16 	22.65 	: 	21.37 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,PT	: 	: 	: 	: 	: 	20.87 	23.86 	28.37 	: 	30.86 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,RO	: 	: 	: 	: 	: 	7.20 	9.99 	12.08 	: 	17.90 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,RS	: 	: 	: 	: 	: 	12.58 	16.97 	21.87 	: 	22.36 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,SE	: 	: 	: 	: 	: 	58.58 	66.30 	60.17 b	: 	63.93 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,SI	: 	: 	: 	: 	: 	26.65 	30.68 	30.98 	: 	39.77 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,SK	: 	: 	: 	: 	: 	17.49 	24.09 	23.62 	: 	26.77 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,TR	: 	: 	: 	: 	: 	10.68 	7.84 	12.57 	: 	15.46 
A,10-249,C10-S951_X_K,E_CC_PDBFIL,PC_ENT_IUSE,UK	: 	: 	: 	: 	: 	42.55 	: 	: 	: 	: 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.12 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,AT	: 	: 	: 	: 	: 	: 	10.64 	9.22 	: 	10.10 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,BA	: 	: 	: 	: 	: 	: 	2.62 	2.74 	: 	4.33 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,BE	: 	: 	: 	: 	: 	: 	13.36 	16.86 	: 	21.56 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,BG	: 	: 	: 	: 	: 	: 	2.48 	3.80 	: 	4.44 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,CY	: 	: 	: 	: 	: 	: 	3.98 	4.11 	: 	10.45 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,CZ	: 	: 	: 	: 	: 	: 	2.72 	6.81 	: 	7.33 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,DE	: 	: 	: 	: 	: 	: 	8.86 	10.67 	: 	12.46 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,DK	: 	: 	: 	: 	: 	: 	25.22 	31.91 	: 	36.30 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,EA	: 	: 	: 	: 	: 	: 	8.40 	9.18 	: 	11.39 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,EE	: 	: 	: 	: 	: 	: 	9.14 	12.24 	: 	13.90 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,EL	: 	: 	: 	: 	: 	: 	6.91 	3.43 	: 	6.48 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,ES	: 	: 	: 	: 	: 	: 	8.10 	8.44 	10.21 	11.66 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,EU27_2020	: 	: 	: 	: 	: 	: 	8.02 	11.09 	: 	12.83 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,FI	: 	: 	: 	: 	: 	: 	11.86 	14.31 	: 	15.77 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,FR	: 	: 	: 	: 	: 	: 	6.84 	6.09 b	: 	9.19 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,HR	: 	: 	: 	: 	: 	: 	8.22 	10.75 	11.09 	11.09 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,HU	: 	: 	: 	: 	: 	: 	4.09 	8.70 	10.84 	9.70 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,IE	: 	: 	: 	: 	: 	: 	8.71 	10.02 	: 	12.57 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,IT	: 	: 	: 	: 	: 	: 	5.83 	7.13 	: 	8.61 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,LT	: 	: 	: 	: 	: 	: 	6.89 	9.03 	: 	13.27 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,LU	: 	: 	: 	: 	: 	: 	9.16 	9.71 	: 	14.89 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,LV	: 	: 	: 	: 	: 	: 	4.55 	6.82 	: 	8.19 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,ME	: 	: 	: 	: 	: 	: 	3.18 	6.19 	: 	7.18 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,MK	: 	: 	: 	: 	: 	: 	: @C	: 	: 	: 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,MT	: 	: 	: 	: 	: 	: 	14.89 	20.79 	: 	21.47 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,NL	: 	: 	: 	: 	: 	: 	18.50 	17.19 	23.43 	22.99 b
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,NO	: 	: 	: 	: 	: 	: 	19.73 	22.83 	: 	23.86 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,PL	: 	: 	: 	: 	: 	: 	3.72 	33.72 	: 	31.29 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,PT	: 	: 	: 	: 	: 	: 	7.98 	8.81 	: 	9.95 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,RO	: 	: 	: 	: 	: 	: 	2.86 	3.28 	: 	5.82 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,RS	: 	: 	: 	: 	: 	: 	3.86 	3.98 	: 	3.79 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,SE	: 	: 	: 	: 	: 	: 	19.83 	18.97 b	: 	21.91 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,SI	: 	: 	: 	: 	: 	: 	9.38 	9.54 	: 	8.23 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,SK	: 	: 	: 	: 	: 	: 	5.83 	6.53 	: 	8.63 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT,TR	: 	: 	: 	: 	: 	: 	2.83 	4.45 	: 	5.94 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	12.39 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,AT	: 	: 	: 	: 	: 	: 	27.02 	20.33 	: 	19.84 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,BA	: 	: 	: 	: 	: 	: 	32.41 	13.88 	: 	15.60 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,BE	: 	: 	: 	: 	: 	: 	25.81 	33.51 	: 	35.69 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,BG	: 	: 	: 	: 	: 	: 	20.62 	22.85 	: 	26.03 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,CY	: 	: 	: 	: 	: 	: 	8.02 	7.88 	: 	20.61 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,CZ	: 	: 	: 	: 	: 	: 	6.32 	14.85 	: 	13.66 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,DE	: 	: 	: 	: 	: 	: 	21.81 	23.21 	: 	23.58 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,DK	: 	: 	: 	: 	: 	: 	39.35 	46.41 	: 	53.28 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,EA	: 	: 	: 	: 	: 	: 	20.08 	20.91 	: 	21.56 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,EE	: 	: 	: 	: 	: 	: 	16.04 	21.20 	: 	23.23 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,EL	: 	: 	: 	: 	: 	: 	34.15 	14.89 	: 	27.44 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,ES	: 	: 	: 	: 	: 	: 	27.01 	29.37 	29.52 	28.83 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,EU27_2020	: 	: 	: 	: 	: 	: 	20.02 	25.01 	: 	24.78 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,FI	: 	: 	: 	: 	: 	: 	15.92 	18.44 	: 	20.07 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,FR	: 	: 	: 	: 	: 	: 	24.19 	23.81 b	: 	23.47 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,HR	: 	: 	: 	: 	: 	: 	21.52 	24.39 	27.05 	24.35 
A,10-249,C10-S951_X_K,E_CC_PDEV,PC_ENT_CC,HU	: 	: 	: 	: 	: 	: 	16.15 	19.86 	22.94 	20.70 
